date,raw_description,amount,channel,category
2025-12-04,UPI-HOTSTAR PVT LTD-728120@ybl,612.13,UPI,Subscriptions
2026-02-02,UPI-NYKAA-728117@upi,2205.62,UPI,Shopping
2025-09-10,UPI-ZEPTO INDIA-650498@paytm,699.3,UPI,Groceries
2026-01-13,UPI-CRED PAYMENT-685793@oksbi,5438.03,UPI,Transfers & Payments
2025-08-12,UPI-SCALER ACADEMY LTD-307278@paytm,6888.6,UPI,Shopping
2026-04-16,POS 577429 VODAFONE IDEA INDIA GZB,159.89,POS,Utilities & Bills
2026-01-04,UPI-PIZZA  INDIA-573892@ybl,887.79,UPI,Dining
2025-11-30,POS 472578 FAASOS MUM,160.1,POS,Dining
2025-08-30,POS 221073 NETMEDS LTD GZB,648.65,POS,Health & Fitness
2025-09-05,IMPS-854047-CREDRENTPAYMENT LTD,10856.51,IMPS,Rent
2026-05-02,UPI-HALDIRA PVT LTD-304387@ibl,128.59,UPI,Dining
2025-09-07,NEFT-CRED RENT PAYMENT-N291794,25035.43,NEFT,Rent
2026-06-30,UPI-DOMINOSPIZZA LTD-799462@apl,501.51,UPI,Dining
2026-01-09,UPI-MEESHO INDIA-541659@upi,231.28,UPI,Shopping
2026-03-07,UPI-GPAYUPI-912115@apl,14382.08,UPI,Transfers & Payments
2026-06-23,UPI-CAFECOFFEEDAY-835328@ibl,147.45,UPI,Dining
2025-12-13,UPI-SBI PERSONAL LOAN EMI PVT LTD-574896@ibl,5170.55,UPI,Transfers & Payments
2025-07-01,NEFT-NOBROKER RENT PAY INDIA-N18072,10308.7,NEFT,Rent
2025-07-04,IMPS-925998-NOBROKERRENTPAY LTD,18449.93,IMPS,Rent
2026-01-01,UPI-KFC PVT LTD-697787@upi,213.7,UPI,Dining
2025-10-28,POS 2139 DELHI M BLR,49.55,POS,Transport
2026-02-13,UPI-MCDONALDS PVT LTD-857800@paytm,589.4,UPI,Dining
2025-10-26,UPI-NYKAA-109214@okaxis,597.22,UPI,Shopping
2025-09-07,POS 72734 REDBUS LTD GZB,844.22,POS,Transport
2025-10-18,UPI-VODAFONE IDEA LTD-965578@oksbi,471.62,UPI,Utilities & Bills
2025-08-21,UPI-CROMARETAIL-619213@upi,6751.74,UPI,Shopping
2025-11-04,POS 261221 GPAYUPI GZB,7287.88,POS,Transfers & Payments
2026-06-19,POS 216425 INOXLEISURE PVT LTD GZB,631.52,POS,Entertainment
2025-07-28,UPI-MORE SUPERMARKET LTD-519927@oksbi,216.52,UPI,Groceries
2025-07-07,UPI-MYNTRA PVT LTD-139394@oksbi,3067.6,UPI,Shopping
2025-09-27,UPI-INDRAPRASTHA GAS-18500@ibl,405.02,UPI,Utilities & Bills
2026-01-20,NEFT-SWIGGY INSTAMA INDIA-N445150,667.17,NEFT,Groceries
2025-09-17,UPI-WOWMOMO PVT LTD-83860@ibl,312.03,UPI,Dining
2026-01-17,UPI-HDFC CREDIT CARD AUTOPAY-326236@upi,7210.67,UPI,Transfers & Payments
2025-08-14,UPI-SBI PERSONAL LOAN EMI-476394@ibl,8706.77,UPI,Transfers & Payments
2026-06-28,UPI-RAPIDOBIKE-172790@oksbi,185.32,UPI,Transport
2025-09-03,UPI-TATA POWER DDL PVT LTD-769538@paytm,2582.87,UPI,Utilities & Bills
2026-03-26,UPI-PIZZAHUT-659015@paytm,447.7,UPI,Dining
2026-04-17,UPI-FKRT*FLIPKART LTD-268508@apl,250.83,UPI,Shopping
2026-03-18,UPI-AIRTELPAYMENTS-257430@paytm,338.18,UPI,Utilities & Bills
2025-07-19,UPI-RAPIDO BIKE INDIA-236421@okaxis,49.86,UPI,Transport
2025-08-05,IMPS-707033-INTERESTCREDITSBAC,1645.65,IMPS,Income
2026-01-22,IMPS-909100-JIOMART INDIA,435.49,IMPS,Groceries
2026-04-04,NEFT-NOBROKERRENTPAY LTD-N306759,16357.56,NEFT,Rent
2026-01-05,UPI-FASTAG RECHARGE INDIA-811143@apl,230.55,UPI,Transport
2025-07-04,NEFT-NEFTINWARDREMITTANCE-N364251,8684.02,NEFT,Income
2025-07-01,IMPS-891247-BOOKMYSHOW INDIA,908.2,IMPS,Entertainment
2025-10-30,UPI-IRCTC LTD-747221@okaxis,319.04,UPI,Transport
2026-06-03,IMPS-609982-FD MATURITY PROCE,10822.15,IMPS,Income
2026-04-17,UPI-BARBEQUENATION LTD-249273@okaxis,949.86,UPI,Dining
2025-12-15,POS 245959 REDBUS PVT LTD DEL,1646.41,POS,Transport
2025-09-18,UPI-PIZZAHUT INDIA-489694@okaxis,399.15,UPI,Dining
2026-02-23,UPI-BSESRAJDHANIPOWER-95813@ybl,2782.74,UPI,Utilities & Bills
2025-12-15,UPI-FASTAGRECHARGE LTD-374023@oksbi,410.91,UPI,Transport
2025-09-28,POS 897114 HOTSTAR INDIA NOIDA,669.9,POS,Subscriptions
2025-09-10,UPI-AIRTELPAYMENTS-871708@apl,969.62,UPI,Utilities & Bills
2026-05-19,UPI-BARBEQUE NATION-611610@ibl,947.37,UPI,Dining
2025-10-10,IMPS-849611-APOLLO PHARMACY INDIA,123.22,IMPS,Health & Fitness
2025-07-04,NEFT-INTERESTCREDITSBAC-N455197,1382.82,NEFT,Income
2026-02-04,UPI-UBERINDIA LTD-953426@ybl,111.76,UPI,Transport
2026-05-14,UPI-NYKAA PVT LTD-524125@oksbi,2014.46,UPI,Shopping
2025-09-09,UPI-MYNTRA-834456@paytm,3924.11,UPI,Shopping
2026-03-06,UPI-CULTFIT-527797@okaxis,877.1,UPI,Health & Fitness
2025-07-16,UPI-RELIANCE FRESH PVT LTD-62437@apl,1478.07,UPI,Groceries
2025-09-20,IMPS-280473-WATERBILL LTD,370.89,IMPS,Utilities & Bills
2025-10-21,POS 373039 APOLLO PHARMACY INDIA BLR,143.42,POS,Health & Fitness
2025-07-15,NEFT-INDRAPRASTHA GAS PVT LTD-N994587,754.45,NEFT,Utilities & Bills
2026-03-10,POS 40807 MCDONA INDIA DEL,151.42,POS,Dining
2025-07-01,UPI-JIORECHARGE-212250@apl,163.47,UPI,Utilities & Bills
2025-09-14,UPI-INOX LEISURE LTD-812982@paytm,944.88,UPI,Entertainment
2026-06-06,UPI-RENTTRANSFERLANDLORD-353909@okaxis,12081.46,UPI,Rent
2026-03-07,POS 742535 PAYTM UPI LTD GZB,9672.42,POS,Transfers & Payments
2026-04-28,UPI-GPAY UPI INDIA-322727@upi,9533.2,UPI,Transfers & Payments
2026-06-25,UPI-BURGER KING INDIA-893083@apl,522.63,UPI,Dining
2026-05-10,UPI-EATCLUB-110167@oksbi,156.92,UPI,Dining
2025-12-11,UPI-PVRCINEMAS-862574@upi,704.04,UPI,Entertainment
2025-11-13,UPI-INOXLEISURE-368506@okaxis,857.46,UPI,Entertainment
2026-01-31,UPI-BOOKMYSHOW INDIA-518033@oksbi,360.37,UPI,Entertainment
2026-04-22,POS 171557 INDIAN OIL PETROL LTD NOIDA,513.58,POS,Transport
2025-12-03,NEFT-NOBROKER RENT PAY-N359411,10578.72,NEFT,Rent
2025-08-17,UPI-OLACABS-937615@oksbi,288.46,UPI,Transport
2026-02-08,UPI-DECATHLON-348177@ybl,4772.54,UPI,Shopping
2025-11-30,POS 412987 MEESHO GZB,467.24,POS,Shopping
2026-02-04,UPI-FKRT*FLIPKART-504660@ybl,245.15,UPI,Shopping
2026-02-28,IMPS-824002-DMART PVT LTD,894.95,IMPS,Groceries
2026-04-05,UPI-MEESHO PVT LTD-929506@oksbi,293.28,UPI,Shopping
2025-11-12,UPI-MEESHO PVT LTD-592655@paytm,173.98,UPI,Shopping
2025-12-24,UPI-BOOKMYSHOW INDIA-794202@ibl,267.29,UPI,Entertainment
2026-01-31,POS 601534 BARBEQUE NATION INDIA BLR,1299.02,POS,Dining
2026-04-19,UPI-BURGER KING-711446@ibl,158.7,UPI,Dining
2025-09-24,UPI-CRED PAYMENT LTD-133315@paytm,5787.77,UPI,Transfers & Payments
2026-05-18,UPI-PAYTMUPI-271413@okaxis,16608.34,UPI,Transfers & Payments
2026-01-05,NEFT-ASPECTRATIOSALARY PVT LTD-N899235,53051.48,NEFT,Income
2026-05-16,POS 118984 AMAZON PAY INDIA INDIA NOIDA,307.49,POS,Shopping
2025-08-21,POS 818411 WATER BILL DEL,570.44,POS,Utilities & Bills
2025-11-04,IMPS-639543-NOBROKER RENT PAY,14475.46,IMPS,Rent
2026-05-08,UPI-MORE SUPERMARKET INDIA-41666@oksbi,1228.74,UPI,Groceries
2026-03-01,UPI-IRCTC PVT LTD-22215@okaxis,1769.86,UPI,Transport
2026-06-22,POS 141913 DELHI METRO RAIL LTD MUM,143.38,POS,Transport
2026-01-30,UPI-UDEMY ONLINE COURSE-198064@oksbi,516.18,UPI,Shopping
2026-01-08,POS 830937 NETMEDS BLR,154.52,POS,Health & Fitness
2026-03-26,UPI-STEAM PURCHASE-183176@ybl,2368.04,UPI,Entertainment
2026-02-19,UPI-SWIGGYINSTAMART PVT LTD-739862@ybl,228.82,UPI,Groceries
2025-09-02,UPI-PRACTO LTD-391559@oksbi,476.44,UPI,Health & Fitness
2025-12-27,UPI-NATURESBASKET PVT LTD-786342@apl,1106.68,UPI,Groceries
2026-04-19,UPI-MORE SUPERMARKET LTD-899746@ybl,744.83,UPI,Groceries
2026-03-20,POS 498126 HOTSTAR BLR,801.91,POS,Subscriptions
2026-05-08,UPI-JIO RECHARGE PVT LTD-748362@upi,500.15,UPI,Utilities & Bills
2026-02-21,POS 317822 LEETCODEPREMIUM INDIA GZB,9634.63,POS,Shopping
2026-06-05,UPI-OLA CABS PVT LTD-589730@upi,228.08,UPI,Transport
2025-12-20,UPI-BLINKIT PVT LTD-904339@okaxis,161.38,UPI,Groceries
2025-09-15,UPI-XBOX S-845554@apl,2753.26,UPI,Entertainment
2025-07-14,POS 273028 INDRAPRASTHA GAS PVT LTD NOIDA,580.07,POS,Utilities & Bills
2026-04-19,POS 762842 PLAYSTATION STORE PVT LTD BLR,2148.61,POS,Entertainment
2026-06-09,NEFT-SONYLIV PVT LTD-N887486,319.23,NEFT,Subscriptions
2025-08-19,UPI-YOUTUBE PR-800977@ybl,182.8,UPI,Subscriptions
2025-12-02,NEFT-ASPECT RATIO SALARY PVT LTD-N441897,74843.46,NEFT,Income
2026-02-23,UPI-DELHI METRO RAIL INDIA-57284@apl,72.32,UPI,Transport
2025-10-08,UPI-WATER BI INDIA-556575@okaxis,302.39,UPI,Utilities & Bills
2025-10-03,ACH-RENT TRANSFER L INDIA-151181,12001.97,ACH,Rent
2026-05-20,UPI-BOOKMYSHOW PVT LTD-666320@paytm,200.03,UPI,Entertainment
2025-09-20,UPI-ZEPTO LTD-645328@oksbi,421.05,UPI,Groceries
2025-07-20,UPI-INDIAN OIL -936336@okaxis,1932.05,UPI,Transport
2026-05-17,POS 728213 JIO RECHARGE LTD MUM,231.79,POS,Utilities & Bills
2025-09-24,UPI-WOWMOMO-313687@okaxis,151.97,UPI,Dining
2026-06-17,UPI-DELHI JAL BOARD PVT LTD-946169@oksbi,277.44,UPI,Utilities & Bills
2025-10-23,UPI-MORE SUPERMARKET LTD-222449@upi,200.62,UPI,Groceries
2026-05-30,UPI-AJIO INDIA-920123@upi,602.83,UPI,Shopping
2025-07-25,UPI-JIO RECHARGE-51578@upi,160.4,UPI,Utilities & Bills
2026-02-28,UPI-AJIO LTD-729961@upi,1631.61,UPI,Shopping
2025-11-16,POS 440170 OLA CABS LTD DEL,189.92,POS,Transport
2025-08-24,UPI-HOTSTA PVT LTD-872889@ibl,1435.35,UPI,Subscriptions
2025-07-21,UPI-REDBUS INDIA-347663@ybl,400.01,UPI,Transport
2026-06-08,POS 79693 NETFLI DEL,567.38,POS,Subscriptions
2025-11-29,IMPS-105657-SONYLIV,761.88,IMPS,Subscriptions
2026-06-03,UPI-NOBROKE-893596@apl,25852.4,UPI,Rent
2025-09-26,POS 653011 DOMINOSPIZZA INDIA MUM,674.45,POS,Dining
2026-01-22,UPI-HALDIRA PVT LTD-877303@oksbi,290.39,UPI,Dining
2025-09-24,UPI-INTERVIEWBIT-989248@apl,1101.63,UPI,Shopping
2026-06-13,POS 818012 BOOKS KHARIDO S INDIA MUM,748.51,POS,Shopping
2026-03-04,ACH-CREDRENTPAYMENT INDIA-463094,10042.27,ACH,Rent
2026-06-13,UPI-RELIANCE FR-759931@ibl,265.22,UPI,Groceries
2026-06-18,UPI-GPAY UPI-454873@upi,10607.66,UPI,Transfers & Payments
2026-04-12,UPI-LEETCODE PREMIUM-58216@paytm,6846.6,UPI,Shopping
2025-09-23,POS 337208 CAFECOFFEEDAY INDIA BLR,132.85,POS,Dining
2026-05-26,UPI-JIOMART LTD-83659@oksbi,635.42,UPI,Groceries
2026-02-14,POS 782439 AIRTELPAYMENTS INDIA DEL,157.96,POS,Utilities & Bills
2026-05-06,POS 934348 AMAZON PAY INDIA PVT LTD GZB,1717.85,POS,Shopping
2026-01-03,IMPS-886331-SONY LIV LTD,443.57,IMPS,Subscriptions
2026-06-02,UPI-WATERBILL INDIA-120562@paytm,545.94,UPI,Utilities & Bills
2026-05-21,UPI-RELIANCE FRESH PVT LTD-575295@ibl,381.73,UPI,Groceries
2026-01-26,UPI-DOMINOSPIZZA-206438@ybl,258.02,UPI,Dining
2025-10-06,IMPS-49759-RENTTRANSFERLANDLORD INDIA,27172.73,IMPS,Rent
2026-02-04,NEFT-CRED RENT PAYMENT-N142176,28580.32,NEFT,Rent
2026-02-07,UPI-BURGER KING INDIA-970273@ibl,394.04,UPI,Dining
2025-09-01,NEFT-FDMATURITYPROCEEDS-N636605,80123.68,NEFT,Income
2026-05-08,UPI-LEETCODE PREMIUM LTD-287886@oksbi,12249.38,UPI,Shopping
2025-09-09,POS 885027 CRED PAYME PVT LTD GZB,22354.12,POS,Transfers & Payments
2025-10-11,UPI-PLAYSTATIONSTORE PVT LTD-720964@okaxis,3470.08,UPI,Entertainment
2025-09-30,POS 798730 BURGER K MUM,276.46,POS,Dining
2026-03-31,POS 848568 ACTFIBERNET INDIA DEL,918.6,POS,Utilities & Bills
2025-07-29,UPI-DOMINOSPIZZA LTD-301538@upi,284.53,UPI,Dining
2025-10-07,UPI-CRED RENT P INDIA-108458@ibl,25069.71,UPI,Rent
2026-04-14,POS 823405 PVRCINEMAS MUM,732.14,POS,Entertainment
2026-06-16,UPI-BARBEQUENATION-57415@paytm,2016.7,UPI,Dining
2026-05-21,POS 792787 NATURES BASKET PVT LTD GZB,807.94,POS,Groceries
2025-09-29,UPI-BSES RAJDHANI POWER-197059@ybl,2391.2,UPI,Utilities & Bills
2026-04-11,UPI-ZOMATO LTD-613353@apl,170.73,UPI,Dining
2025-12-13,UPI-RAPIDO BIKE-885096@upi,54.51,UPI,Transport
2026-06-28,UPI-PRACTO LTD-193800@ibl,302.32,UPI,Health & Fitness
2026-01-23,UPI-INTERVIEWBIT LTD-927308@ybl,2760.05,UPI,Shopping
2026-05-13,UPI-DELHI METRO RA-121294@upi,35.56,UPI,Transport
2025-11-02,NEFT-SPENCERS RETAIL PVT LTD-N400898,1290.61,NEFT,Groceries
2025-11-22,UPI-PAYTMUPI-863043@apl,2897.81,UPI,Transfers & Payments
2025-11-29,UPI-NETMEDS LTD-336872@ibl,157.12,UPI,Health & Fitness
2025-07-04,UPI-PIZZA HUT LTD-703897@upi,659.06,UPI,Dining
2025-10-05,NEFT-NOBROKER RENT PAY INDIA-N678968,23341.75,NEFT,Rent
2026-02-21,UPI-FAASOS-92772@paytm,120.97,UPI,Dining
2025-10-25,UPI-PRACTO INDIA-407881@oksbi,498.59,UPI,Health & Fitness
2025-08-30,UPI-AMAZON -48727@upi,3653.74,UPI,Shopping
2026-06-17,UPI-HPPETROLPUMP-296192@apl,2646.89,UPI,Transport
2026-03-31,UPI-UBERINDIA INDIA-836474@apl,383.07,UPI,Transport
2026-05-28,UPI-ZEPTO-581412@apl,346.48,UPI,Groceries
2026-01-18,UPI-ZOMATO PVT LTD-221256@upi,548.78,UPI,Dining
2026-05-27,UPI-PVR CINEMAS LTD-169772@ybl,343.87,UPI,Entertainment
2025-10-06,NEFT-RENT TRANSFER LANDLORD-N893744,21281.28,NEFT,Rent
2026-04-08,UPI-NEFTTRANSFER-263865@paytm,2909.71,UPI,Transfers & Payments
2026-06-09,UPI-INDRAPRASTHA GAS-299987@ibl,405.36,UPI,Utilities & Bills
2026-05-12,UPI-NATURES BASKET-160797@ibl,846.27,UPI,Groceries
2025-12-08,UPI-CULTFIT LTD-747794@upi,1526.69,UPI,Health & Fitness
2025-12-17,UPI-RELIANCE FRESH INDIA-467991@okaxis,980.34,UPI,Groceries
2026-05-07,UPI-AJIO PVT LTD-901426@apl,460.76,UPI,Shopping
2026-05-17,POS 936440 TATAPOWERDDL DEL,3026.29,POS,Utilities & Bills
2026-01-24,UPI-AMAZON PRIME LTD-951328@paytm,664.11,UPI,Subscriptions
2025-09-15,UPI-DELHIJALBOARD LTD-935740@apl,408.58,UPI,Utilities & Bills
2026-03-05,IMPS-527560-RENTTRANSFERLANDLORD PVT LTD,10002.24,IMPS,Rent
2026-03-21,POS 188847 SPENCERSRETAIL LTD GZB,1370.07,POS,Groceries
2026-03-05,POS 230448 SPOTIFY INDIA NOIDA,123.3,POS,Subscriptions
2025-10-14,UPI-BIGBASK INDIA-493489@oksbi,2031.98,UPI,Groceries
2026-06-26,UPI-FAASOS PVT LTD-876427@upi,142.88,UPI,Dining
2026-01-10,UPI-VODAFONEIDEA-542760@okaxis,269.38,UPI,Utilities & Bills
2025-12-07,IMPS-832161-FD MATURITY PROCEEDS INDIA,30918.71,IMPS,Income
2026-02-11,POS 540535 DELHIJALBOARD MUM,226.84,POS,Utilities & Bills
2025-08-30,UPI-RELIANCE FRESH INDIA-851576@okaxis,874.4,UPI,Groceries
2026-04-29,UPI-BOOKSKHARIDOSTORE INDIA-24536@ybl,302.23,UPI,Shopping
2026-03-20,UPI-VODAFONEIDEA-154999@paytm,172.52,UPI,Utilities & Bills
2026-05-05,IMPS-994267-FD MATURITY PROCEEDS PVT LTD,10661.75,IMPS,Income
2025-09-26,POS 631025 BOOKSKHARIDOSTORE INDIA BLR,1057.7,POS,Shopping
2026-03-19,UPI-TATA1MG PVT LTD-968156@oksbi,630.4,UPI,Health & Fitness
2025-08-25,UPI-BARBEQUENATION-902347@ibl,1830.39,UPI,Dining
2025-09-04,NEFT-CRED RENT PAYMENT-N41932,25408.99,NEFT,Rent
2026-06-03,UPI-AIRTELPAYMENTS-566482@apl,149.0,UPI,Utilities & Bills
2026-01-06,UPI-PAYTM UPI-450793@ybl,17624.64,UPI,Transfers & Payments
2026-06-22,UPI-LEETCODE PREMIUM INDIA-141386@okaxis,4890.47,UPI,Shopping
2026-04-05,UPI-BLINKI-744596@upi,660.87,UPI,Groceries
2026-01-09,UPI-AIRTEL PAYMENTS PVT LTD-429705@okaxis,158.66,UPI,Utilities & Bills
2026-04-01,UPI-MEESHO-289946@upi,315.87,UPI,Shopping
2026-03-05,POS 582866 JIOMART NOIDA,409.49,POS,Groceries
2026-01-20,POS 785140 BLUSMART BLR,239.75,POS,Transport
2026-03-18,UPI-PVR CINE-644852@upi,721.77,UPI,Entertainment
2025-07-03,IMPS-495580-BARBEQUE NATION LTD,2685.88,IMPS,Dining
2026-01-06,UPI-MYNTRA-760687@oksbi,3518.23,UPI,Shopping
2026-05-02,UPI-HPPETROLPUMP LTD-672394@oksbi,981.74,UPI,Transport
2025-07-18,UPI-JIOMART-541869@upi,391.24,UPI,Groceries
2026-06-01,UPI-SWIGGYINSTAMART LTD-92061@okaxis,788.28,UPI,Groceries
2025-10-11,UPI-REDBUS-577289@okaxis,1138.19,UPI,Transport
2025-11-19,UPI-WATERBILL LTD-477849@oksbi,398.31,UPI,Utilities & Bills
2026-04-13,UPI-MORESUPERMARKET PVT LTD-357480@paytm,1038.13,UPI,Groceries
2026-04-21,POS 396397 NEFTTRANSFER INDIA GZB,12461.0,POS,Transfers & Payments
2026-02-20,IMPS-904896-RELIANCE FRESH,200.97,IMPS,Groceries
2025-10-21,UPI-SWIGGY LTD-840030@okaxis,252.67,UPI,Dining
2025-11-12,UPI-HPPETROLPUMP-419309@upi,1901.71,UPI,Transport
2026-03-01,NEFT-HPPETROLPUMP LTD-N938758,1322.87,NEFT,Transport
2025-10-11,UPI-BIGBASKET LTD-916136@okaxis,489.79,UPI,Groceries
2025-12-30,POS 126701 BIGBASKET DEL,1359.12,POS,Groceries
2026-04-04,UPI-YOUTUBE PREMIUM INDIA-390227@ibl,134.97,UPI,Subscriptions
2026-03-02,IMPS-294880-FD MATURITY PROCEEDS,24247.73,IMPS,Income
2026-02-02,UPI-PVR CI-365158@oksbi,966.26,UPI,Entertainment
2026-06-23,IMPS-13394-NETMEDS,627.14,IMPS,Health & Fitness
2026-05-10,UPI-OLA CABS LTD-576210@okaxis,103.62,UPI,Transport
2026-03-13,UPI-UDEMY ONLINE PVT LTD-383812@apl,817.23,UPI,Shopping
2026-06-17,IMPS-756829-NYKAA,460.32,IMPS,Shopping
2025-10-09,POS 496962 MORESUPERMARKET LTD DEL,240.55,POS,Groceries
2025-12-01,POS 51026 UDEMYONLINECOURSE NOIDA,425.47,POS,Shopping
2026-03-01,POS 472706 MCDONALDS MUM,180.37,POS,Dining
2025-11-09,NEFT-HPPETROLPUMP INDIA-N128126,808.16,NEFT,Transport
2026-04-21,UPI-YOUTUBE PREMIUM-184017@apl,133.86,UPI,Subscriptions
2026-02-14,UPI-HP PETROL PUMP INDIA-644473@okaxis,1037.66,UPI,Transport
2025-12-20,UPI-HDFC CREDIT CARD A-83954@ybl,5597.73,UPI,Transfers & Payments
2026-05-06,POS 931812 DELHI METRO RAIL PVT LTD NOIDA,99.29,POS,Transport
2026-02-16,UPI-IMPS TR-132113@upi,2123.97,UPI,Transfers & Payments
2026-01-20,UPI-BLINKIT-983299@oksbi,370.7,UPI,Groceries
2025-08-12,UPI-BARBEQUENATION-163816@paytm,1743.37,UPI,Dining
2025-11-06,NEFT-INTERESTCREDITSBAC LTD-N138654,627.17,NEFT,Income
2025-12-14,POS 914203 SWIGGY INSTAMART INDIA GZB,1067.66,POS,Groceries
2026-06-23,IMPS-479720-VODAFONE I,487.49,IMPS,Utilities & Bills
2026-05-24,UPI-YOUTUBE PREMIUM PVT LTD-954075@okaxis,142.92,UPI,Subscriptions
2026-01-04,UPI-BLINKI PVT LTD-12068@paytm,346.47,UPI,Groceries
2026-02-26,UPI-PVR CINEM INDIA-315164@paytm,827.9,UPI,Entertainment
2026-04-07,POS 926013 MAXHOSPITAL INDIA GZB,2315.09,POS,Health & Fitness
2025-10-21,POS 656698 MORESUPERMARKET INDIA BLR,546.95,POS,Groceries
2026-03-30,UPI-DR LAL PATHLABS INDIA-198132@apl,412.19,UPI,Health & Fitness
2026-05-13,UPI-SWIGGY LTD-337219@paytm,138.06,UPI,Dining
2025-08-22,UPI-HDFCHOMELOANEMI LTD-750937@oksbi,25573.69,UPI,Transfers & Payments
2025-10-20,UPI-ZEPTO PVT LTD-824892@apl,298.72,UPI,Groceries
2025-09-13,UPI-UBERINDIA INDIA-75852@ibl,172.84,UPI,Transport
2025-07-07,POS 404489 DMART LTD NOIDA,652.72,POS,Groceries
2025-08-18,UPI-SBI PERSO INDIA-409024@upi,14239.32,UPI,Transfers & Payments
2025-07-22,UPI-HDFC CREDIT CARD AUTOPAY-547230@paytm,4411.68,UPI,Transfers & Payments
2025-07-27,UPI-SPOTIFY INDIA LTD-119414@ybl,151.05,UPI,Subscriptions
2026-04-26,POS 10363 RAPIDOBIKE LTD DEL,94.02,POS,Transport
2026-01-07,UPI-XBOX STORE LTD-166358@oksbi,529.24,UPI,Entertainment
2025-07-31,UPI-AMAZONPRIME LTD-736395@ibl,1050.7,UPI,Subscriptions
2026-04-12,UPI-MCDONALDS PVT LTD-845654@oksbi,391.9,UPI,Dining
2025-09-07,UPI-BARBEQUENATION-509876@upi,1221.09,UPI,Dining
2025-10-04,UPI-NATURES  INDIA-289698@apl,1474.94,UPI,Groceries
2025-08-05,NEFT-FDMATURITYPROCEEDS PVT LTD-N860222,16241.76,NEFT,Income
2026-03-17,POS 926821 UBERINDIA LTD DEL,241.31,POS,Transport
2025-08-02,UPI-FASTAG RECHARGE-859835@oksbi,228.84,UPI,Transport
2026-05-10,UPI-AMAZONPRIME INDIA-673036@okaxis,313.64,UPI,Subscriptions
2025-09-05,UPI-AIRTELPAYMENTS-212895@paytm,349.25,UPI,Utilities & Bills
2026-01-15,UPI-EATCLUB-655280@upi,271.96,UPI,Dining
2025-08-06,UPI-MCDONALDS LTD-688603@oksbi,537.87,UPI,Dining
2026-01-05,NEFT-NOBROKER RENT PAY INDIA-N862957,12724.23,NEFT,Rent
2025-07-21,UPI-PLAYSTATION STORE PVT LTD-82721@ybl,3729.54,UPI,Entertainment
2026-01-14,UPI-BURGERKING-689784@ybl,279.97,UPI,Dining
2026-01-29,POS 376351 NEFT TRANSFER NOIDA,25185.28,POS,Transfers & Payments
2025-10-01,UPI-AJIO LTD-560835@ibl,1008.41,UPI,Shopping
2025-12-14,UPI-BLUSMART INDIA-802305@upi,233.43,UPI,Transport
2026-04-06,UPI-PLAYSTATIONSTORE-972135@upi,725.96,UPI,Entertainment
2025-07-01,IMPS-625702-CRED PAYMENT PVT LTD,507.84,IMPS,Transfers & Payments
2025-10-22,UPI-KFC PVT LTD-23755@apl,537.79,UPI,Dining
2026-03-19,NEFT-INOX LEISURE-N163230,308.0,NEFT,Entertainment
2026-01-04,UPI-NYKAA LTD-245312@okaxis,1747.25,UPI,Shopping
2025-10-20,UPI-BARBEQUE NATION PVT LTD-832420@oksbi,865.77,UPI,Dining
2026-05-06,NEFT-CREDRENTPAYMENT-N401080,10123.17,NEFT,Rent
2026-02-08,UPI-PIZZA  LTD-784997@upi,732.97,UPI,Dining
2026-03-26,UPI-PAYTMUPI-593354@ybl,2225.7,UPI,Transfers & Payments
2026-01-18,UPI-PVR CINEMAS-604198@ibl,307.3,UPI,Entertainment
2025-12-20,UPI-LEETCODEPREMIUM-782519@paytm,5654.95,UPI,Shopping
2026-06-23,UPI-MORESUPERMARKET LTD-505283@ibl,251.02,UPI,Groceries
2026-05-12,UPI-FASTAG RECHARGE-259207@ybl,204.11,UPI,Transport
2026-04-21,POS 445114 CULTFIT INDIA MUM,803.3,POS,Health & Fitness
2025-12-04,POS 647154 FASTAGRECHARGE PVT LTD NOIDA,510.68,POS,Transport
2026-01-08,UPI-RELIANCEDIGITAL-118830@upi,1116.0,UPI,Shopping
2025-11-25,POS 320939 HDFCCREDITCARDAUTOPAY NOIDA,7884.45,POS,Transfers & Payments
2026-04-06,UPI-HP PETRO-507489@ibl,1831.97,UPI,Transport
2026-01-09,POS 46594 BURGER KING MUM,161.6,POS,Dining
2026-02-24,UPI-SPENCERS RETAIL-70832@oksbi,766.92,UPI,Groceries
2025-08-25,UPI-APPLEMUSIC INDIA-243397@oksbi,124.86,UPI,Subscriptions
2026-05-02,UPI-INOX LE LTD-525970@oksbi,582.93,UPI,Entertainment
2026-03-29,UPI-BOOKMYSHOW INDIA-413509@upi,232.05,UPI,Entertainment
2025-12-02,UPI-BLUSMART-290279@apl,151.73,UPI,Transport
2025-07-16,POS 237540 MORE SUPERMARKET PVT LTD BLR,351.86,POS,Groceries
2026-01-12,UPI-RAPIDO  INDIA-253036@ibl,43.73,UPI,Transport
2026-04-04,UPI-IMPSTRANSFER LTD-610254@ibl,14303.71,UPI,Transfers & Payments
2026-06-27,UPI-ZEPTO LTD-451955@apl,116.86,UPI,Groceries
2026-04-12,UPI-HDFC CRED LTD-334025@apl,20022.79,UPI,Transfers & Payments
2026-01-28,POS 465523 INOX LEISURE PVT LTD MUM,320.78,POS,Entertainment
